PC1,PC2,ID,Label
-0.0042209134485593856,-0.30015410483753235,152,finance
0.23628202619483799,-0.09990858686559763,153,finance
0.002457594156951827,-0.15257780283103642,154,finance
-0.022799588429471038,-0.15454549104851129,155,finance
0.0032186945045039692,-0.14969298761207958,156,finance
0.012297244053647316,-0.12547044396062454,157,finance
4.778870344423022e-05,-0.18099017179441196,158,finance
0.00011046291420229826,-0.27399940604494133,159,finance
-0.012161521213870496,-0.1911189148008422,160,finance
-0.01539258778510131,-0.14351808212655068,161,finance
-0.02713218053393941,-0.16494883943767238,162,finance
-0.010432185650087267,-0.1295491152923942,163,finance
-0.0018762892219729463,-0.0847101217753234,164,finance
-0.015796876578527692,-0.17446152023768643,165,finance
-0.013403999333066696,-0.15504294539306576,166,finance
-0.012137293870357845,-0.17033109676793073,167,finance
0.0035866374710459017,-0.15636678284188338,168,finance
-0.006145958119224016,-0.15392688427794243,169,finance
-0.005684314628989774,-0.15719847246692728,170,finance
-0.01575038930586771,-0.13213672834742748,171,finance
-0.008099815713245544,-0.11233131026188387,172,finance
-0.01985525829313797,-0.19935708142368974,173,finance
-0.008575733432616374,-0.1479818166115587,174,finance
0.01621603634615847,-0.23900029421948668,175,finance
-0.014952251952298604,-0.17269342044774086,176,finance
-0.020283601203041925,-0.17554815556433645,177,finance
0.009917383197141857,-0.09214479086612509,178,finance
-0.02945798799585562,-0.09584911213746143,179,finance
-0.012390168831638144,-0.06017251400200318,180,finance
-0.02259290366786832,-0.11778846921696089,181,finance
-0.023368795934078646,-0.15163808277636465,182,finance
-0.016320021940411714,-0.2746339286321594,183,finance
0.42518792358403373,0.1371897006548816,184,finance
0.0013232001259158423,-0.2519752796062152,185,finance
-0.029056439235578196,-0.10303752073939171,186,finance
0.0068843879633927905,-0.18554089522253245,187,finance
0.08061967592956423,-0.14548566130574062,188,finance
0.05857985433399611,-0.19418162004339362,189,finance
0.01358896977887548,-0.1569846672684596,190,finance
0.0550387327023292,-0.13387782788040528,191,finance
0.03350748075621385,-0.10459989260263546,192,finance
0.017095699968265585,-0.1597423148775552,193,finance
0.019790140765124073,-0.1546112896293252,194,finance
0.01919667529035223,-0.15146566355656652,195,finance
0.046483606364344,-0.11521467523511188,196,finance
-0.024107305096384438,-0.15150122021655862,197,finance
0.01596581311489909,-0.21053988746782537,198,finance
0.013384490867826011,-0.17862295785921894,199,finance
