PC1,PC2,ID,Label
-0.0111748119010441,-0.09590366449363487,145,finance
-0.008832741912588449,-0.08788000926045662,146,finance
0.5656298899129096,0.1890536779346415,147,finance
0.06326191683816743,-0.1907270453285849,148,finance
-0.004153937351648751,-0.04944343320842067,149,finance
0.010116384919681292,-0.34906630714953946,150,finance
0.24259418814125372,-0.08307057783959844,151,finance
0.006128936151633434,-0.12286992851940882,152,finance
-0.020526935447224857,-0.17217771665660214,153,finance
0.013305047956123172,-0.11703909882032362,154,finance
0.023274322612304228,-0.09369320596227833,155,finance
0.011735320799563386,-0.20283383102551236,156,finance
0.014994051054940142,-0.3011442904757023,157,finance
-0.0012359881777984783,-0.19665184814434186,158,finance
-0.013170719452942006,-0.16717953530258864,159,finance
-0.017201163808461737,-0.132657680071634,160,finance
0.008205064782440265,-0.06749339676956459,161,finance
-0.006793008728837833,-0.16473586116959527,162,finance
-0.0020387698096509975,-0.1197781688188083,163,finance
-0.000383152821772747,-0.14500248709811794,164,finance
0.01362259545275051,-0.12956059937303824,165,finance
0.004442976080153633,-0.12903898060926963,166,finance
0.0011636904081430521,-0.13129199796553936,167,finance
-0.007335991431816184,-0.15497230751462424,168,finance
-0.00018055028902818308,-0.1075145100302442,169,finance
-0.010984478678616431,-0.1826564342759795,170,finance
0.0022953282815523085,-0.16448162395506263,171,finance
0.02000181635539623,-0.24314769055490185,172,finance
-0.005315186276083298,-0.1405708616459926,173,finance
-0.010377216812213153,-0.16647494183592107,174,finance
0.018477208479862315,-0.07065635991764306,175,finance
0.002460966601326212,-0.1351619974300204,176,finance
-0.02407217512389445,-0.08126146638844596,177,finance
-0.009436867902133142,-0.0547808270580325,178,finance
-0.0213399584417769,-0.10060241033154715,179,finance
-0.017762788376595944,-0.1447968725206021,180,finance
-0.0027249946786362033,-0.2928973407299529,181,finance
0.4266306934902572,0.1549105858353514,182,finance
0.01595971044468194,-0.27249149595730343,183,finance
-0.025660344751859302,-0.11364275052747745,184,finance
0.016203012057588256,-0.15094573575806278,185,finance
0.09554978918577062,-0.15868358082871,186,finance
0.07474119835437855,-0.18737688734478675,187,finance
0.03381131308531266,-0.1362848185262127,188,finance
0.055691874102383,-0.10350027369669597,189,finance
0.046335147145555304,-0.07925579773004367,190,finance
0.03481791934161238,-0.14162503357201645,191,finance
0.03846937615937377,-0.15666511857833,192,finance
0.066279116620866,-0.1934779985733693,193,finance
0.04111103616421835,-0.19439140922129203,194,finance
0.04661727863239066,-0.2314793220761646,195,finance
0.026454398317662588,-0.14338490705436033,196,finance
0.055215494258633147,-0.09489373376427129,197,finance
-0.013099674675030534,-0.13199282167039167,198,finance
0.02844547652499086,-0.21884065254663906,199,finance
0.025486167295222847,-0.15093390918273938,200,finance
